row_index,split,features,fold,group,label,probability
1825,household_random,nonoverlapping,2,9,0,0.5021345201288233
1826,household_random,nonoverlapping,2,9,0,0.36987078790639244
1827,household_random,nonoverlapping,2,9,1,0.3785412454296122
1831,household_random,nonoverlapping,2,9,1,0.37429235773757336
1842,household_random,nonoverlapping,2,9,0,0.3306189661444727
1846,household_random,nonoverlapping,2,9,0,0.5021345201288233
1856,household_random,nonoverlapping,2,9,1,0.47473091041719906
1857,household_random,nonoverlapping,2,9,0,0.4923404291275141
1861,household_random,nonoverlapping,2,9,0,0.5021345201288233
1864,household_random,nonoverlapping,2,9,0,0.5021345201288233
1879,household_random,nonoverlapping,2,9,1,0.47355868945805873
1881,household_random,nonoverlapping,2,9,0,0.45176659477667963
1888,household_random,nonoverlapping,2,9,0,0.3153902675542688
1895,household_random,nonoverlapping,2,9,1,0.45329755051402104
1897,household_random,nonoverlapping,2,9,0,0.391260173994705
1903,household_random,nonoverlapping,2,9,1,0.40773856981417533
1907,household_random,nonoverlapping,2,9,1,0.4053432771568255
1910,household_random,nonoverlapping,2,9,0,0.5021345201288233
1913,household_random,nonoverlapping,2,9,0,0.5199762819543851
1920,household_random,nonoverlapping,2,9,1,0.45329755051402104
1923,household_random,nonoverlapping,2,9,0,0.23956377003325577
1924,household_random,nonoverlapping,2,9,0,0.41492435752130197
1929,household_random,nonoverlapping,2,9,1,0.45027771370906017
1935,household_random,nonoverlapping,2,9,0,0.5117744318920205
1945,household_random,nonoverlapping,2,9,0,0.3884657521216058
1949,household_random,nonoverlapping,2,9,0,0.17885395115225494
1950,household_random,nonoverlapping,2,9,0,0.46703089562616684
1959,household_random,nonoverlapping,2,9,0,0.3217690054775615
1963,household_random,nonoverlapping,2,9,0,0.3391041557945161
1966,household_random,nonoverlapping,2,14,0,0.2664118646184419
1967,household_random,nonoverlapping,2,14,0,0.2519500379780141
1976,household_random,nonoverlapping,2,14,1,0.21233877055206415
1977,household_random,nonoverlapping,2,14,0,0.25191885836355926
1979,household_random,nonoverlapping,2,14,0,0.3275993112312948
1982,household_random,nonoverlapping,2,14,0,0.20360712540011397
1986,household_random,nonoverlapping,2,14,0,0.24616837294640853
1999,household_random,nonoverlapping,2,14,0,0.3716270101851012
2000,household_random,nonoverlapping,2,14,1,0.3275993112312948
2009,household_random,nonoverlapping,2,15,0,0.31176068395337503
2010,household_random,nonoverlapping,2,15,1,0.275052151518779
2017,household_random,nonoverlapping,2,15,0,0.2855138717744566
2022,household_random,nonoverlapping,2,15,0,0.3128249477006427
2023,household_random,nonoverlapping,2,15,1,0.3205176083290421
2025,household_random,nonoverlapping,2,15,1,0.3031627794206972
2026,household_random,nonoverlapping,2,15,1,0.3715705921456642
2028,household_random,nonoverlapping,2,15,1,0.4466954431119027
2041,household_random,nonoverlapping,2,15,1,0.3336028641680019
2042,household_random,nonoverlapping,2,15,0,0.33984621958598055
2045,household_random,nonoverlapping,2,15,0,0.31768309660948013
2047,household_random,nonoverlapping,2,15,0,0.24186332506672925
2052,household_random,nonoverlapping,2,15,0,0.3186839836386328
2060,household_random,nonoverlapping,2,15,0,0.3715705921456642
2067,household_random,nonoverlapping,2,15,1,0.28160758375086803
2069,household_random,nonoverlapping,2,15,1,0.3715705921456642
2070,household_random,nonoverlapping,2,15,0,0.254645375434562
2072,household_random,nonoverlapping,2,15,1,0.3953284810403309
2079,household_random,nonoverlapping,2,15,0,0.30982163147301556
2083,household_random,nonoverlapping,2,15,0,0.383224027483325
2087,household_random,nonoverlapping,2,15,0,0.3715705921456642
2090,household_random,nonoverlapping,2,15,1,0.284788605658412
2102,household_random,nonoverlapping,2,15,0,0.3474592315519602
2108,household_random,nonoverlapping,2,15,0,0.3357704424307361
2110,household_random,nonoverlapping,2,15,0,0.26089167553187576
2117,household_random,nonoverlapping,2,30,0,0.1541183619159971
2120,household_random,nonoverlapping,2,30,0,0.216299462101535
2137,household_random,nonoverlapping,2,30,1,0.20656710249165097
2142,household_random,nonoverlapping,2,30,0,0.2123412274733557
2148,household_random,nonoverlapping,2,30,1,0.2642832530372282
2156,household_random,nonoverlapping,2,30,0,0.19849013961577683
2166,household_random,nonoverlapping,2,30,0,0.22574193024912953
2168,household_random,nonoverlapping,2,30,0,0.18375773657012587
2169,household_random,nonoverlapping,2,30,0,0.1359022445187818
2177,household_random,nonoverlapping,2,30,0,0.2040379389100437
2182,household_random,nonoverlapping,2,30,1,0.24694430617696544
2190,household_random,nonoverlapping,2,30,0,0.039552117922979066
2195,household_random,nonoverlapping,2,30,0,0.24694430617696544
2204,household_random,nonoverlapping,2,28,0,0.14794565807252047
2214,household_random,nonoverlapping,2,28,0,0.256120074557621
2222,household_random,nonoverlapping,2,28,0,0.1940713785022617
2229,household_random,nonoverlapping,2,28,0,0.29157395414389436
2235,household_random,nonoverlapping,2,26,0,0.24063021374407506
2236,household_random,nonoverlapping,2,26,0,0.2135901896118865
2237,household_random,nonoverlapping,2,26,0,0.24063021374407506
2243,household_random,nonoverlapping,2,26,0,0.20277812467786954
2247,household_random,nonoverlapping,2,26,0,0.11048667741620939
2251,household_random,nonoverlapping,2,26,1,0.21970648258877817
2260,household_random,nonoverlapping,2,26,1,0.22879298320606564
2273,household_random,nonoverlapping,2,26,0,0.19300167554943437
2274,household_random,nonoverlapping,2,26,0,0.2134439851342229
2275,household_random,nonoverlapping,2,26,0,0.2357792975031192
2277,household_random,nonoverlapping,2,26,0,0.17976372875366872
2283,household_random,nonoverlapping,2,26,0,0.17891625234490308
2286,household_random,nonoverlapping,2,26,0,0.208717119253874
2292,household_random,nonoverlapping,2,26,0,0.2357792975031192
2293,household_random,nonoverlapping,2,26,0,0.10649588655707776
2296,household_random,nonoverlapping,2,1,0,0.38491446821010494
2310,household_random,nonoverlapping,2,1,0,0.41173424151072974
2312,household_random,nonoverlapping,2,1,1,0.41173424151072974
2321,household_random,nonoverlapping,2,30,0,0.2931293920226904
2322,household_random,nonoverlapping,2,30,0,0.2076999957359077
2325,household_random,nonoverlapping,2,30,1,0.21837669877571572
2326,household_random,nonoverlapping,2,30,0,0.1907362602009334
2346,household_random,nonoverlapping,2,30,1,0.2771603614065613
2353,household_random,nonoverlapping,2,30,0,0.2931293920226904
2354,household_random,nonoverlapping,2,30,0,0.1834087833400405
2361,household_random,nonoverlapping,2,30,1,0.1996803148562117
2366,household_random,nonoverlapping,2,30,0,0.2511772765037493
2367,household_random,nonoverlapping,2,30,0,0.04891269423053679
2375,household_random,nonoverlapping,2,30,0,0.0027012327378423294
2377,household_random,nonoverlapping,2,11,0,0.3811741860326079
2382,household_random,nonoverlapping,2,11,1,0.255852637669957
2383,household_random,nonoverlapping,2,11,0,0.35941542241273444
2392,household_random,nonoverlapping,2,11,1,0.24292330311206928
2393,household_random,nonoverlapping,2,11,1,0.43998074182601865
2401,household_random,nonoverlapping,2,11,1,0.43908352113350435
2407,household_random,nonoverlapping,2,11,1,0.4619425431512972
2414,household_random,nonoverlapping,2,11,0,0.43908352113350435
2418,household_random,nonoverlapping,2,7,0,0.2473429038909508
2419,household_random,nonoverlapping,2,7,0,0.24552399472066122
2423,household_random,nonoverlapping,2,7,0,0.32106821936902485
2431,household_random,nonoverlapping,2,7,0,0.31576905756189866
2432,household_random,nonoverlapping,2,7,0,0.33584470159772967
2437,household_random,nonoverlapping,2,11,1,0.3216125177726668
2440,household_random,nonoverlapping,2,11,0,0.4194092530182451
2441,household_random,nonoverlapping,2,11,1,0.4198863402840247
2446,household_random,nonoverlapping,2,11,0,0.41037416758251555
2447,household_random,nonoverlapping,2,11,0,0.43426476663254177
2451,household_random,nonoverlapping,2,11,1,0.43426476663254177
2458,household_random,nonoverlapping,2,11,1,0.46271615717629344
2474,household_random,nonoverlapping,2,11,0,0.39925679887215465
2476,household_random,nonoverlapping,2,11,1,0.4336231833648683
2481,household_random,nonoverlapping,2,11,1,0.4538114893062598
2483,household_random,nonoverlapping,2,11,0,0.3889120904207214
2486,household_random,nonoverlapping,2,11,1,0.44566171513539815
2497,household_random,nonoverlapping,2,11,0,0.44566171513539815
2500,household_random,nonoverlapping,2,11,1,0.43908352113350435
2504,household_random,nonoverlapping,2,11,1,0.28488842113584256
2509,household_random,nonoverlapping,2,11,0,0.4559171298539984
2512,household_random,nonoverlapping,2,11,0,0.43908352113350435
2515,household_random,nonoverlapping,2,11,0,0.2741618785348596
2516,household_random,nonoverlapping,2,11,1,0.41037416758251555
2520,household_random,nonoverlapping,2,11,0,0.39377947125409607
2524,household_random,nonoverlapping,2,11,0,0.28281172541735633
2525,household_random,nonoverlapping,2,11,1,0.4222740062289757
2529,household_random,nonoverlapping,2,11,0,0.41738786268836575
2534,household_random,nonoverlapping,2,8,0,0.2193129811434259
2537,household_random,nonoverlapping,2,8,0,0.150644577472241
2543,household_random,nonoverlapping,2,8,0,0.34258493596090456
2546,household_random,nonoverlapping,2,8,0,0.3413914874441528
2552,household_random,nonoverlapping,2,8,0,0.2193129811434259
2555,household_random,nonoverlapping,2,8,0,0.3055857582673143
2561,household_random,nonoverlapping,2,8,1,0.3630788490934142
2563,household_random,nonoverlapping,2,8,1,0.2850983475725392
2564,household_random,nonoverlapping,2,8,1,0.36489282645246573
2568,household_random,nonoverlapping,2,8,0,0.3067447766589173
2573,household_random,nonoverlapping,2,8,0,0.35827491331907824
2578,household_random,nonoverlapping,2,8,0,0.31616316186560806
2579,household_random,nonoverlapping,2,8,1,0.03896714465947652
2585,household_random,nonoverlapping,2,8,1,0.35197445263007004
2588,household_random,nonoverlapping,2,8,1,0.37959536406116995
2589,household_random,nonoverlapping,2,8,1,0.3554682285862104
2590,household_random,nonoverlapping,2,8,0,0.33811035277925705
2591,household_random,nonoverlapping,2,8,1,0.38081315705644686
2603,household_random,nonoverlapping,2,8,0,0.3625170911219313
2605,household_random,nonoverlapping,2,8,0,0.37161911710091144
2609,household_random,nonoverlapping,2,8,0,0.3328761693194252
2611,household_random,nonoverlapping,2,8,0,0.27718070458128935
2615,household_random,nonoverlapping,2,24,1,0.16924308345681408
2630,household_random,nonoverlapping,2,24,1,0.1674576493603562
2638,household_random,nonoverlapping,2,24,0,0.218743509901673
2639,household_random,nonoverlapping,2,24,1,0.279192891850034
2647,household_random,nonoverlapping,2,24,0,0.25069329248590577
2653,household_random,nonoverlapping,2,24,0,0.1703353574388842
2659,household_random,nonoverlapping,2,24,0,0.2656979120315748
2662,household_random,nonoverlapping,2,24,0,0.19209929026270559
2670,household_random,nonoverlapping,2,24,0,0.24392069558006643
2671,household_random,nonoverlapping,2,24,0,0.2292670298213163
2672,household_random,nonoverlapping,2,24,1,0.24100883278039187
2676,household_random,nonoverlapping,2,24,0,0.2656979120315748
2677,household_random,nonoverlapping,2,24,1,0.2656979120315748
2678,household_random,nonoverlapping,2,24,1,0.2656979120315748
2679,household_random,nonoverlapping,2,36,1,0.39069056008922753
2680,household_random,nonoverlapping,2,36,1,0.3746071190889005
2684,household_random,nonoverlapping,2,36,0,0.3746071190889005
2695,household_random,nonoverlapping,2,36,1,0.39069056008922753
2696,household_random,nonoverlapping,2,36,1,0.3746071190889005
2705,household_random,nonoverlapping,2,36,0,0.26594449326413694
2707,household_random,nonoverlapping,2,36,1,0.37197257451436394
2708,household_random,nonoverlapping,2,36,0,0.37220520248670697
2719,household_random,nonoverlapping,2,36,1,0.3594319548140114
2721,household_random,nonoverlapping,2,36,0,0.3843672789183923
2724,household_random,nonoverlapping,2,36,0,0.35371124939963755
2728,household_random,nonoverlapping,2,36,0,0.3894610480456236
2739,household_random,nonoverlapping,2,36,1,0.36309711628442587
2743,household_random,nonoverlapping,2,36,1,0.376765768876992
2744,household_random,nonoverlapping,2,36,0,0.3746071190889005
2746,household_random,nonoverlapping,2,36,1,0.3746071190889005
2751,household_random,nonoverlapping,2,36,0,0.32221841902836584
2758,household_random,nonoverlapping,2,8,0,0.22598473274167558
2762,household_random,nonoverlapping,2,8,0,0.33538584218132644
2773,household_random,nonoverlapping,2,8,0,0.2845686319743582
2774,household_random,nonoverlapping,2,8,0,0.24851621311583205
2775,household_random,nonoverlapping,2,8,1,0.16064603735321706
2780,household_random,nonoverlapping,2,8,0,0.27757445006224457
2782,household_random,nonoverlapping,2,8,0,0.2744851024449481
2789,household_random,nonoverlapping,2,8,1,0.3402788578490574
2792,household_random,nonoverlapping,2,8,1,0.3278850932282686
2802,household_random,nonoverlapping,2,31,0,0.34824065925629705
2811,household_random,nonoverlapping,2,31,1,0.34564740623647394
2816,household_random,nonoverlapping,2,31,0,0.34564740623647394
2821,household_random,nonoverlapping,2,31,0,0.3258462730664069
2823,household_random,nonoverlapping,2,31,0,0.2681760989258282
2826,household_random,nonoverlapping,2,31,1,0.3090458525169622
2831,household_random,nonoverlapping,2,31,0,0.34564740623647394
2833,household_random,nonoverlapping,2,31,1,0.2958724566505997
2836,household_random,nonoverlapping,2,31,1,0.3090458525169622
2838,household_random,nonoverlapping,2,31,0,0.31843564450003836
2847,household_random,nonoverlapping,2,31,0,0.3119647339141592
2852,household_random,nonoverlapping,2,31,1,0.3091478259543275
2869,household_random,nonoverlapping,2,26,0,0.27822844029271454
2872,household_random,nonoverlapping,2,26,0,0.2393167039012639
2874,household_random,nonoverlapping,2,26,0,0.31344709912757135
2877,household_random,nonoverlapping,2,26,0,0.21087442483391447
2884,household_random,nonoverlapping,2,26,0,0.17579405774964119
2886,household_random,nonoverlapping,2,26,0,0.25745242079220765
2888,household_random,nonoverlapping,2,26,0,0.312344403154453
2894,household_random,nonoverlapping,2,26,1,0.34112431442671304
2896,household_random,nonoverlapping,2,26,1,0.25893375658066825
2897,household_random,nonoverlapping,2,26,0,0.32758286569072886
2899,household_random,nonoverlapping,2,26,0,0.25635503802310317
2911,household_random,nonoverlapping,2,22,1,0.36633932538010205
2912,household_random,nonoverlapping,2,22,1,0.36242498661294104
2921,household_random,nonoverlapping,2,22,1,0.36242498661294104
2925,household_random,nonoverlapping,2,22,0,0.36242498661294104
2931,household_random,nonoverlapping,2,22,0,0.36440267975320495
2934,household_random,nonoverlapping,2,22,1,0.35342149693877783
2935,household_random,nonoverlapping,2,22,0,0.35342149693877783
2946,household_random,nonoverlapping,2,22,0,0.26211586523281283
2956,household_random,nonoverlapping,2,22,0,0.3142470676577664
2990,household_random,nonoverlapping,2,29,0,0.17177914084696727
2997,household_random,nonoverlapping,2,29,1,0.1732701155570489
2999,household_random,nonoverlapping,2,29,0,0.1866874481732417
3006,household_random,nonoverlapping,2,2,0,0.36730836374187625
