row_index,hhid2,baseline_high,n_specifications,n_high,strict_robust_high,high_in_all_available,never_high,switcher,n_baseline_switches,switch_drivers,switch__equal_indicator_weights,switch__flood_binary_omitted,switch__flood_depth_omitted,switch__literacy_direction_reversed,switch__literacy_omitted,switch__loan_burden_direction,switch__loan_omitted,switch__robust_p01_p99_bounds,switch__zero_meal_households_excluded,switch__zero_meals_as_missing
1872,2675,True,11,5,False,False,False,True,6,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,True,True,True,True,False,False
1873,2677,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1874,2678,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
1875,2679,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1876,268,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1877,2680,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
1878,2681,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1879,2682,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1880,2683,False,11,2,False,False,False,True,2,loan_burden_direction|robust_p01_p99_bounds,False,False,False,False,False,True,False,True,False,False
1881,2684,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
1882,2685,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1883,2686,False,11,5,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,False,True,True,True,False,False
1884,2687,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1885,2688,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
1886,2689,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1887,269,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1888,2690,True,11,7,False,False,False,True,4,flood_binary_omitted|literacy_direction_reversed|literacy_omitted|robust_p01_p99_bounds,False,True,False,True,True,False,False,True,False,False
1889,2691,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1890,2692,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1891,2693,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1892,2694,False,11,5,False,False,False,True,5,literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,True,True,True,True,False,False
1893,2695,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1894,2696,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
1895,2697,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1896,2698,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1897,2699,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
1898,27,True,11,7,False,False,False,True,4,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,True,True,False,True,True,False,False,False
1899,270,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1900,2700,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1901,2701,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
1902,2702,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1903,2703,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1904,2704,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1905,2705,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1906,2706,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1907,2707,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1908,2708,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1909,2709,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1910,271,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1911,2710,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
1912,2711,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1913,2712,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1914,2713,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1915,2714,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1916,2715,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1917,2716,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1918,2717,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1919,2718,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1920,2719,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1921,272,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1922,2720,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
1923,2721,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1924,2722,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1925,2723,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1926,2724,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1927,2725,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1928,2726,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1929,2727,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
1930,2728,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1931,2729,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1932,273,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1933,2730,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
1934,2731,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1935,2732,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1936,2733,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1937,2734,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1938,2735,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1939,2736,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1940,2737,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1941,274,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1942,2740,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1943,2741,True,11,7,False,False,False,True,4,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,True,True,False,True,True,False,False,False
1944,2742,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1945,2743.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1946,2743.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1947,2743.3,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1948,2744,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1949,2745.1,False,11,2,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
1950,2745.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1951,2745.3,True,11,9,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
1952,2745.4,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
1953,2746.1,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
1954,2746.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1955,2747.1,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1956,2747.2,False,11,4,False,False,False,True,4,literacy_direction_reversed|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,False,True,True,True,False,False
1957,2748,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1958,2749,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
1959,275,True,11,10,False,False,False,True,1,equal_indicator_weights,True,False,False,False,False,False,False,False,False,False
1960,2750,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
1961,2751,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
1962,2752,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
1963,2753,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1964,2755,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1965,2756.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
1966,2756.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
